activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,155000.0,40.56,5.0,0.467,2,882.4,NA,400.0,,,360,NA,72,2,2,2,2,375000,1,1,3,5,1,NA,55,42,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4602,5.06,81500,90,1513,2113,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,115000.0,75.0,5.75,0.352,2,2724.75,NA,1637.5,,25.0,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,74,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,3540,19.44,86900,77,1076,1329,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,94,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,3836,6.57,86900,80,1587,1876,33
2022,549300ZAI389CEN8VG51,24580,WI,55009,55009020203,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,2,2,75000.0,81.767,6.25,0.947,2,495.25,NA,100.0,,,240,NA,72,2,2,2,2,415000,1,1,3,5,1,NA,212,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,7028,7.34,90700,120,2156,2487,27
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,230,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4920,5.35,81500,94,1446,1872,49
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,125000.0,90.0,4.25,0.252,2,1698.15,NA,350.0,,,360,NA,72,2,2,2,2,155000,1,1,3,5,1,NA,50,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,6,,,,,10,,,,4657,11.17,81500,87,1216,1685,62
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,2,3,5,1,NA,525,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,4657,11.17,81500,87,1216,1685,62
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,85000.0,51.572,6.0,0.801,2,1855.95,NA,835.0,,,300,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,38,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5622,6.51,86900,114,2063,2449,45
2022,549300ZAI389CEN8VG51,11540,WI,55015,55015020306,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,4,2,2,2,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,72,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,259,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,7047,7.49,95900,128,2378,2563,20
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,85000.0,80.0,4.0,0.177,2,1461.7,NA,350.0,,,360,NA,72,2,2,2,2,115000,1,1,3,5,2,NA,67,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,6219,24.76,86900,76,1261,1765,46
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,115000.0,90.0,5.375,0.521,2,1395.95,NA,400.0,,,360,NA,72,2,2,2,2,145000,1,1,3,5,1,NA,55,30%-<36%,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,0,2,1,31,1,2,2,2,115000.0,58.995,3.75,0.183,2,1530.7,NA,350.0,,,360,NA,72,2,2,2,2,185000,1,1,3,5,1,NA,63,<20%,2,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4162,44.55,81500,91,1272,2055,42
2022,549300ZAI389CEN8VG51,48140,WI,55069,55069960700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,4,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,92,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3845,6.11,86900,96,1602,2112,43
2022,549300ZAI389CEN8VG51,20740,WI,55017,55017010900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,115000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,2,3,5,1,NA,228,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,5131,6.31,90000,74,1453,2289,53
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,115000.0,43.529,4.0,0.025,2,1282.4,NA,350.0,,,360,NA,72,2,2,2,2,255000,1,1,3,5,1,NA,105,30%-<36%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,6,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,99999,WI,55067,55067960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,1821,7.47,81500,75,692,1713,38
2022,549300ZAI389CEN8VG51,99999,WI,55135,55135100800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,175000.0,79.545,4.0,0.082,2,1190.7,NA,350.0,,,360,NA,72,2,2,2,2,225000,1,1,3,5,1,NA,90,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4720,4.96,81500,127,1798,2204,36
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,1,2,2,2,2,15000.0,90.0,6.25,1.143,2,113.25,NA,100.0,,,120,NA,72,2,2,2,2,145000,1,1,3,5,1,NA,55,30%-<36%,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,1,1,1,1,2,2,2,145000.0,73.684,5.75,0.55,2,2053.4,NA,775.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,47,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3673,12.58,86900,112,1171,1541,56
2022,549300ZAI389CEN8VG51,33340,WI,55079,55079120400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,50,NA,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,9,,,,6760,36.35,96100,112,1726,2078,51
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,144,NA,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,6,,,,1776,9.23,81500,87,690,1747,41
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,65000.0,68.898,5.25,0.045,2,286.4,NA,100.0,,,180,NA,72,2,2,2,2,305000,1,1,3,5,1,NA,103,30%-<36%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,145000.0,49.379,5.125,0.35,2,1582.4,NA,475.0,,,180,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,89,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,4281,8.27,86900,126,1424,1610,45
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,65000.0,80.0,5.0,0.392,3,1788.15,NA,400.0,,,360,NA,72,2,2,2,2,85000,1,2,3,5,1,NA,38,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3540,19.44,86900,77,1076,1329,47
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,245000.0,85.0,3.75,0.407,3,1695.85,NA,350.0,,,360,NA,72,2,2,2,2,305000,1,2,3,5,1,NA,186,30%-<36%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4162,44.55,81500,91,1272,2055,42
2022,549300ZAI389CEN8VG51,20740,WI,55017,55017010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,265000.0,80.0,5.5,-0.243,2,4001.35,NA,3064.2,,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,212,36,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,7331,10.31,90000,92,1765,2668,36
2022,549300ZAI389CEN8VG51,33340,WI,55131,55131470202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,1,1,1,1,2,2,2,255000.0,80.0,5.875,0.402,2,3707.55,NA,2344.4,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,102,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,6124,11.14,96100,119,1887,1954,36
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,175000.0,95.0,6.0,0.925,2,2137.1,NA,852.5,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,44,37,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,3328,5.26,86900,95,1035,1290,54
2022,549300ZAI389CEN8VG51,36780,WI,55139,55139003400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,4,0,2,1,1,1,2,2,1,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,NA,1,3,3,5,1,NA,-50,NA,9,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,1,2,1,1,55-64,55-64,No,No,1,1,6,,,,,10,,,,4259,15.68,85000,64,1198,1707,64
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,95000.0,75.0,5.75,-0.034,2,1095.95,NA,400.0,,,360,NA,72,2,2,2,2,125000,1,1,3,5,1,NA,52,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,145000.0,45.752,5.0,-0.756,2,1670.95,NA,400.0,,,180,NA,72,2,2,2,2,305000,1,1,3,5,1,NA,47,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,20740,WI,55035,55035000402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,165000.0,90.0,5.375,-0.062,2,1928.15,NA,400.0,,,360,NA,72,2,2,2,2,215000,1,1,3,5,2,NA,87,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5814,12.62,90000,95,1588,2167,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,175000.0,75.556,5.75,-0.053,2,1531.95,NA,400.0,,,360,NA,72,2,2,2,2,225000,1,1,3,5,1,NA,83,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,3540,19.44,86900,77,1076,1329,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,2,3,5,1,NA,51,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001103,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,1,2,2,1,2235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,NA,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,9,,,,5313,23,86900,91,984,1614,29
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,5,1,2,2,2,5000.0,NA,4.7,NA,2,NA,NA,NA,NA,NA,16,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5771,22.7,86900,73,1221,1932,62
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,365000.0,90.0,5.0,0.44,2,1447.4,NA,400.0,,,360,NA,72,2,2,2,2,405000,1,1,3,5,1,NA,88,37,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,2,,,,,10,,,,3332,5.43,81500,92,1070,1424,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,2,2,145000.0,80.035,5.25,0.261,2,1586.4,NA,100.0,,,240,NA,72,2,2,2,2,265000,2,1,1,1,1,NA,192,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2873,4.73,81500,94,1013,1574,46
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,65000.0,90.0,5.375,0.52,2,1736.7,NA,400.0,,,360,NA,72,2,2,2,2,75000,1,1,3,5,1,NA,44,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,195000.0,92.326,5.125,0.278,2,1357.4,NA,400.0,,,360,NA,72,2,2,2,2,215000,1,1,3,5,1,NA,174,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,75000.0,80.0,5.125,0.031,2,1486.7,NA,400.0,,,360,NA,72,2,2,2,2,95000,1,1,3,5,1,NA,45,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,45000.0,44.806,5.25,-0.429,2,486.4,NA,100.0,,,120,NA,72,2,2,2,2,265000,1,1,3,5,1,NA,103,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,6,,,,,10,,,,2463,5.44,81500,84,944,1682,46
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,285000.0,76.216,7.375,0.265,2,1720.7,NA,1180.0,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,66,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,4567,10.79,81500,90,1478,2161,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,1,2,2,2,125000.0,95.0,5.125,0.184,2,1813.15,NA,400.0,,,360,NA,72,2,2,2,2,135000,1,1,3,5,1,NA,64,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3540,19.44,86900,77,1076,1329,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,55000.0,81.271,5.25,0.091,2,711.4,NA,100.0,,,180,NA,72,2,2,2,2,215000,1,1,3,5,1,NA,180,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,6194,7.2,86900,105,2083,2495,38
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,275000.0,55.354,5.125,0.592,2,1455.55,NA,350.0,,,360,NA,72,2,2,2,2,495000,1,1,3,5,1,NA,212,<20%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,2873,4.73,81500,94,1013,1574,46
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,32,1,2,2,2,75000.0,35.111,4.375,0.518,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,74,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,3328,5.26,86900,95,1035,1290,54
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,455000.0,71.429,5.75,0.084,2,1092.4,NA,400.0,,,360,NA,72,2,2,2,2,635000,1,1,3,5,1,NA,176,30%-<36%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,7302,11.27,86900,111,2407,2861,38
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,15000.0,41.803,5.25,-0.32,2,328.4,NA,100.0,,,120,NA,72,2,2,2,2,225000,1,1,3,5,1,NA,26,44,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4407,23.14,81500,78,1190,1692,60
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,71,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3542,6.44,81500,89,1094,1471,60
